customer_id,recency_days,frequency,monetary,total_items,unique_products,avg_line_revenue,active_months,revenue_per_order,items_per_order,orders_per_active_month,purchased_future,churned,churn_risk_score,risk_tier,recommended_action
16503,16,4,1431.93,569,71,17.046785714285715,4,357.9825,142.25,1.0,0,1,0.33621375764132794,Medium Risk,Loyalty incentive
16509,206,1,363.7,64,13,27.976923076923075,1,363.7,64.0,1.0,0,1,0.7668417240724769,High Risk,Low-cost win-back email
16510,281,1,248.1,92,13,19.084615384615383,1,248.1,92.0,1.0,0,1,0.7333552347537478,High Risk,Low-cost win-back email
16511,54,2,582.7,275,83,5.657281553398058,2,291.35,137.5,1.0,1,0,0.4220929636285176,Medium Risk,Standard retention email
16515,1,4,1250.3500000000001,695,79,13.024479166666667,4,312.58750000000003,173.75,1.0,1,0,0.29465095335699465,Low Risk,Maintain standard engagement
16517,186,1,162.7,96,17,9.570588235294117,1,162.7,96.0,1.0,0,1,0.7215802349347533,High Risk,Low-cost win-back email
16518,193,1,190.7,124,11,17.336363636363636,1,190.7,124.0,1.0,1,0,0.70872848255316,High Risk,Low-cost win-back email
16519,274,1,103.7,24,5,20.740000000000002,1,103.7,24.0,1.0,1,0,0.7889778696561416,High Risk,Low-cost win-back email
16520,95,3,1046.57,558,129,6.708782051282051,3,348.8566666666666,186.0,1.0,0,1,0.3331068468059626,Medium Risk,Loyalty incentive
16523,5,13,5245.95,2325,88,31.412874251497005,8,403.5346153846154,178.84615384615384,1.625,1,0,0.012990049333888682,Low Risk,Maintain standard engagement
16525,8,21,10372.35,5825,67,71.04349315068494,10,493.9214285714286,277.3809523809524,2.1,1,0,0.030896061008385534,Low Risk,Maintain standard engagement
16526,81,1,290.36,106,15,19.357333333333333,1,290.36,106.0,1.0,0,1,0.6624950773186671,High Risk,Low-cost win-back email
16529,99,1,455.25,198,30,15.175,1,455.25,198.0,1.0,0,1,0.6154216499240992,Medium Risk,Standard retention email
16531,36,4,684.53,567,41,15.211777777777778,4,171.1325,141.75,1.0,1,0,0.32230410854832536,Low Risk,Maintain standard engagement
16532,45,2,4516.8,1536,2,1505.6000000000001,2,2258.4,768.0,1.0,1,0,0.7324593097506064,High Risk,Priority reactivation campaign
16536,19,1,548.97,251,49,9.981272727272728,1,548.97,251.0,1.0,0,1,0.5586860162884253,Medium Risk,Standard retention email
16539,129,3,1053.61,421,34,27.72657894736842,2,351.2033333333333,140.33333333333334,1.5,1,0,0.4256384056830441,Medium Risk,Loyalty incentive
16545,74,1,339.3,78,3,113.10000000000001,1,339.3,78.0,1.0,0,1,0.742072033500793,High Risk,Low-cost win-back email
16546,200,2,787.15,549,25,31.486,2,393.575,274.5,1.0,0,1,0.5203631993162448,Medium Risk,Standard retention email
16549,33,2,781.52,517,131,5.465174825174825,2,390.76,258.5,1.0,1,0,0.44553638918394767,Medium Risk,Standard retention email
16550,18,5,2298.97,1540,162,9.159243027888445,4,459.794,308.0,1.25,0,1,0.18671837730375396,Low Risk,Maintain standard engagement
16551,5,3,922.12,970,26,28.81625,3,307.37333333333333,323.3333333333333,1.0,0,1,0.38824538751655646,Medium Risk,Loyalty incentive
16552,152,2,379.73,219,17,22.337058823529414,2,189.865,109.5,1.0,0,1,0.6395747414272062,Medium Risk,Standard retention email
16553,72,12,5719.82,4600,62,68.09309523809523,6,476.65166666666664,383.3333333333333,2.0,0,1,0.2526093871083769,Low Risk,Maintain standard engagement
16554,131,2,314.11,129,21,14.957619047619048,2,157.055,64.5,1.0,1,0,0.6372172014077923,Medium Risk,Standard retention email
16555,19,1,151.98,90,9,16.886666666666667,1,151.98,90.0,1.0,1,0,0.6314708220439067,Medium Risk,Standard retention email
16556,15,6,2556.37,1342,111,15.9773125,6,426.06166666666667,223.66666666666666,1.0,1,0,0.08407266863982304,Low Risk,Maintain standard engagement
16557,46,1,101.15,13,6,16.858333333333334,1,101.15,13.0,1.0,1,0,0.5893776085396946,Medium Risk,Standard retention email
16558,1,14,4685.17,3252,171,16.10024054982818,10,334.65500000000003,232.28571428571428,1.4,1,0,0.01108908859662865,Low Risk,Maintain standard engagement
16560,267,1,332.18,169,20,16.609,1,332.18,169.0,1.0,1,0,0.698195461551728,High Risk,Low-cost win-back email
16565,273,1,173.7,46,3,57.9,1,173.7,46.0,1.0,0,1,0.7498472294651436,High Risk,Low-cost win-back email
16566,79,3,463.88,216,9,51.54222222222222,3,154.62666666666667,72.0,1.0,1,0,0.4683448370752179,Medium Risk,Loyalty incentive
16567,103,2,865.6,996,34,24.731428571428573,2,432.8,498.0,1.0,0,1,0.5205681899854151,Medium Risk,Standard retention email
16570,36,6,2134.07,1427,52,27.359871794871797,5,355.67833333333334,237.83333333333334,1.2,1,0,0.09378341586255011,Low Risk,Maintain standard engagement
16571,85,2,896.79,891,54,15.199830508474575,2,448.395,445.5,1.0,1,0,0.4374420078121215,Medium Risk,Standard retention email
16572,36,3,1009.6,532,40,17.712280701754388,3,336.53333333333336,177.33333333333334,1.0,0,1,0.354063427430451,Medium Risk,Loyalty incentive
16573,199,1,292.63,111,16,18.289375,1,292.63,111.0,1.0,1,0,0.6833657779450023,High Risk,Low-cost win-back email
16581,92,1,105.84,134,9,11.76,1,105.84,134.0,1.0,0,1,0.6965479119674615,High Risk,Low-cost win-back email
16582,22,1,313.62,164,6,52.27,1,313.62,164.0,1.0,0,1,0.6539405451842077,Medium Risk,Standard retention email
16583,283,1,233.45,111,14,16.675,1,233.45,111.0,1.0,0,1,0.6916279732922699,High Risk,Low-cost win-back email
16584,163,1,611.94,488,14,43.71,1,611.94,488.0,1.0,1,0,0.6772476158872499,High Risk,Priority reactivation campaign
16586,158,1,463.95,95,8,57.99375,1,463.95,95.0,1.0,0,1,0.7900755265399418,High Risk,Low-cost win-back email
16587,141,1,225.15,71,13,17.31923076923077,1,225.15,71.0,1.0,0,1,0.7416855500910167,High Risk,Low-cost win-back email
16589,16,2,214.68,156,13,14.312000000000001,2,107.34,78.0,1.0,1,0,0.47641463064288425,Medium Risk,Standard retention email
16592,46,10,2214.33,1785,102,17.299453125,5,221.433,178.5,2.0,1,0,0.07031669800976892,Low Risk,Maintain standard engagement
16593,99,2,255.5,85,20,12.166666666666666,2,127.75,42.5,1.0,1,0,0.6334171877293815,Medium Risk,Standard retention email
16596,275,1,120.65,47,6,20.108333333333334,1,120.65,47.0,1.0,1,0,0.7388354210718118,High Risk,Low-cost win-back email
16598,195,1,145.04999999999998,73,10,14.504999999999999,1,145.04999999999998,73.0,1.0,0,1,0.7662910214210492,High Risk,Low-cost win-back email
16600,162,2,237.46,368,18,13.192222222222222,2,118.73,184.0,1.0,1,0,0.5527107348653232,Medium Risk,Standard retention email
16607,37,10,2267.58,2070,94,20.428648648648647,7,226.75799999999998,207.0,1.4285714285714286,1,0,0.024565353029789464,Low Risk,Maintain standard engagement
16609,44,5,2710.04,1245,103,17.59766233766234,3,542.008,249.0,1.6666666666666667,1,0,0.11164041884320373,Low Risk,Maintain standard engagement
16610,128,1,75.66,66,6,12.61,1,75.66,66.0,1.0,0,1,0.7750554444572412,High Risk,Low-cost win-back email
16611,95,1,129.49,47,9,12.949000000000002,1,129.49,47.0,1.0,0,1,0.6768595278092752,High Risk,Low-cost win-back email
16612,28,3,870.3000000000001,394,42,17.064705882352943,3,290.1,131.33333333333334,1.0,1,0,0.35316882284050666,Medium Risk,Loyalty incentive
16614,92,1,506.19,223,26,19.468846153846155,1,506.19,223.0,1.0,0,1,0.6385006348124309,Medium Risk,Standard retention email
16616,66,1,210.10000000000002,110,11,19.1,1,210.10000000000002,110.0,1.0,1,0,0.6504723598698905,Medium Risk,Standard retention email
16617,145,1,151.85,91,5,30.369999999999997,1,151.85,91.0,1.0,0,1,0.7681309396217109,High Risk,Low-cost win-back email
16618,120,4,1441.29,771,44,26.690555555555555,3,360.3225,192.75,1.3333333333333333,1,0,0.23737018186195855,Low Risk,Maintain standard engagement
16619,173,1,226.21,133,14,16.157857142857143,1,226.21,133.0,1.0,0,1,0.7006778382085831,High Risk,Low-cost win-back email
16620,170,1,95.75999999999999,48,5,19.151999999999997,1,95.75999999999999,48.0,1.0,1,0,0.7512596233791758,High Risk,Low-cost win-back email
16621,57,3,609.41,187,17,27.700454545454544,3,203.13666666666666,62.333333333333336,1.0,1,0,0.43606300723888863,Medium Risk,Loyalty incentive
16623,155,1,129.45,39,5,25.889999999999997,1,129.45,39.0,1.0,0,1,0.7696626714797619,High Risk,Low-cost win-back email
16624,106,1,426.43,196,21,20.306190476190476,1,426.43,196.0,1.0,1,0,0.6271357279873029,Medium Risk,Standard retention email
16625,183,1,333.08,164,23,14.481739130434782,1,333.08,164.0,1.0,0,1,0.7224761616628493,High Risk,Low-cost win-back email
16626,22,7,2165.34,1108,74,21.228823529411766,4,309.3342857142857,158.28571428571428,1.75,1,0,0.08181615076027088,Low Risk,Maintain standard engagement
16628,16,4,1619.8400000000001,844,64,18.618850574712646,4,404.96000000000004,211.0,1.0,1,0,0.3097982928039036,Low Risk,Maintain standard engagement
16629,5,1,236.78,216,46,4.7356,1,236.78,216.0,1.0,1,0,0.49933046159133054,Medium Risk,Standard retention email
16633,23,3,1168.26,463,51,18.842903225806452,3,389.42,154.33333333333334,1.0,1,0,0.358875094173388,Medium Risk,Loyalty incentive
16634,132,2,217.9,82,9,24.211111111111112,2,108.95,41.0,1.0,0,1,0.7736871115475054,High Risk,Low-cost win-back email
16637,33,2,530.55,351,29,16.5796875,2,265.275,175.5,1.0,1,0,0.4857902113110013,Medium Risk,Standard retention email
16638,8,9,1550.94,1199,85,17.82689655172414,6,172.32666666666668,133.22222222222223,1.5,1,0,0.052404078015389,Low Risk,Maintain standard engagement
16639,116,2,471.15000000000003,159,19,23.5575,2,235.57500000000002,79.5,1.0,1,0,0.5875041320074657,Medium Risk,Standard retention email
16641,14,1,231.10000000000002,256,12,19.258333333333336,1,231.10000000000002,256.0,1.0,0,1,0.6134057600206884,Medium Risk,Standard retention email
16642,117,1,307.73,131,15,20.515333333333334,1,307.73,131.0,1.0,1,0,0.6895040428459505,High Risk,Low-cost win-back email
16643,155,1,487.51,269,27,18.055925925925926,1,487.51,269.0,1.0,0,1,0.7246584714820585,High Risk,Low-cost win-back email
16644,87,2,833.78,826,62,13.448064516129032,2,416.89,413.0,1.0,0,1,0.4463511190630188,Medium Risk,Standard retention email
16647,79,2,214.06,146,12,15.290000000000001,2,107.03,73.0,1.0,0,1,0.665994526945335,High Risk,Low-cost win-back email
16652,19,5,4525.87,2077,53,56.573375,4,905.174,415.4,1.25,1,0,0.14826219493174744,Low Risk,Maintain standard engagement
16654,50,4,601.27,282,29,20.733448275862067,4,150.3175,70.5,1.0,0,1,0.5515076988547101,Medium Risk,Loyalty incentive
16655,40,3,1868.89,1035,125,13.445251798561152,3,622.9633333333334,345.0,1.0,1,0,0.23882886674002435,Low Risk,Maintain standard engagement
16656,5,11,7116.68,7142,13,124.8540350877193,9,646.9709090909091,649.2727272727273,1.2222222222222223,1,0,0.04371680712727756,Low Risk,Maintain standard engagement
16657,58,2,446.11,668,111,3.280220588235294,2,223.055,334.0,1.0,1,0,0.40041883286476854,Medium Risk,Standard retention email
16658,277,1,123.24,40,8,15.405,1,123.24,40.0,1.0,0,1,0.768428736703166,High Risk,Low-cost win-back email
16659,98,1,39.12,72,2,19.56,1,39.12,72.0,1.0,0,1,0.6667035622329474,High Risk,Low-cost win-back email
16660,120,2,384.36,228,5,76.872,2,192.18,114.0,1.0,1,0,0.5911018437429651,Medium Risk,Standard retention email
16665,271,1,135.39999999999998,59,9,15.044444444444443,1,135.39999999999998,59.0,1.0,0,1,0.7542584316604228,High Risk,Low-cost win-back email
16667,193,1,203.35,78,20,9.683333333333334,1,203.35,78.0,1.0,1,0,0.723574177059763,High Risk,Low-cost win-back email
16668,26,5,266.52,258,9,15.677647058823528,5,53.303999999999995,51.6,1.0,1,0,0.5920050469262641,Medium Risk,Loyalty incentive
16670,15,8,3239.9700000000003,2152,150,15.882205882352942,6,404.99625000000003,269.0,1.3333333333333333,1,0,0.03544251740844933,Low Risk,Maintain standard engagement
16671,74,1,1382.88,656,3,460.96000000000004,1,1382.88,656.0,1.0,1,0,0.7506796280512641,High Risk,Priority reactivation campaign
16672,8,17,6911.84,2474,22,69.11840000000001,7,406.57882352941175,145.52941176470588,2.4285714285714284,1,0,0.04033272920513167,Low Risk,Maintain standard engagement
16674,7,1,122.2,63,33,3.4914285714285715,1,122.2,63.0,1.0,1,0,0.5193897411839453,Medium Risk,Standard retention email
16676,122,3,1098.5,412,58,17.1640625,3,366.1666666666667,137.33333333333334,1.0,1,0,0.3663016876199496,Medium Risk,Loyalty incentive
16678,8,8,2137.3,1638,76,18.74824561403509,6,267.1625,204.75,1.3333333333333333,1,0,0.04606028941297245,Low Risk,Maintain standard engagement
16679,275,1,129.75,29,3,43.25,1,129.75,29.0,1.0,0,1,0.7740996996746486,High Risk,Low-cost win-back email
16681,54,4,1332.68,1050,15,39.19647058823529,4,333.17,262.5,1.0,1,0,0.26073901166108776,Low Risk,Maintain standard engagement
16682,1,3,810.22,762,15,40.511,3,270.0733333333333,254.0,1.0,1,0,0.41759335118782626,Medium Risk,Loyalty incentive
16684,42,18,33883.5,24485,88,201.6875,6,1882.4166666666667,1360.2777777777778,3.0,1,0,0.06976558504078549,Low Risk,Maintain standard engagement
16686,7,6,2479.71,1680,327,5.4379605263157895,6,413.285,280.0,1.0,1,0,0.08165122638405532,Low Risk,Maintain standard engagement
16690,111,1,86.5,46,5,17.3,1,86.5,46.0,1.0,1,0,0.6736761973385558,High Risk,Low-cost win-back email
16692,165,2,1276.0,152,2,425.3333333333333,2,638.0,76.0,1.0,0,1,0.7821450868484728,High Risk,Priority reactivation campaign
16693,181,1,157.56,51,21,7.161818181818182,1,157.56,51.0,1.0,1,0,0.7009390378957301,High Risk,Low-cost win-back email
16696,44,4,657.9000000000001,146,7,65.79,3,164.47500000000002,36.5,1.3333333333333333,0,1,0.5450655006022083,Medium Risk,Loyalty incentive
16697,150,1,112.75,27,20,5.369047619047619,1,112.75,27.0,1.0,0,1,0.7158105292412293,High Risk,Low-cost win-back email
16698,136,2,1998.0,840,4,399.6,2,999.0,420.0,1.0,0,1,0.6903425221375654,High Risk,Priority reactivation campaign
16700,31,10,4095.95,3240,142,16.062549019607843,9,409.59499999999997,324.0,1.1111111111111112,1,0,0.02161449554753409,Low Risk,Maintain standard engagement
16701,39,10,4050.42,4958,80,36.822,8,405.04200000000003,495.8,1.25,1,0,0.031701202614839455,Low Risk,Maintain standard engagement
16705,8,10,9780.35,3926,88,57.531470588235294,6,978.0350000000001,392.6,1.6666666666666667,1,0,0.05920848747037425,Low Risk,Maintain standard engagement
16706,7,2,411.55,220,98,3.9572115384615385,2,205.775,110.0,1.0,1,0,0.39823484384389135,Medium Risk,Standard retention email
16709,109,4,1984.5900000000001,521,42,39.6918,3,496.14750000000004,130.25,1.3333333333333333,1,0,0.2673875232332001,Low Risk,Maintain standard engagement
16710,47,7,1843.89,1395,215,6.006156351791531,4,263.41285714285715,199.28571428571428,1.75,1,0,0.09288318024299577,Low Risk,Maintain standard engagement
16711,49,3,909.87,253,9,90.987,3,303.29,84.33333333333333,1.0,1,0,0.299252238240405,Low Risk,Maintain standard engagement
16712,4,8,2499.86,1162,170,8.417037037037037,5,312.4825,145.25,1.6,1,0,0.07714877494457135,Low Risk,Maintain standard engagement
16713,25,11,3970.77,2144,237,9.951804511278196,7,360.9790909090909,194.9090909090909,1.5714285714285714,1,0,0.015141718170475806,Low Risk,Maintain standard engagement
16714,128,3,1161.53,610,77,12.489569892473117,2,387.1766666666667,203.33333333333334,1.5,0,1,0.42394115085791334,Medium Risk,Loyalty incentive
16716,176,2,901.2,120,1,450.6,2,450.6,60.0,1.0,0,1,0.7813631501311257,High Risk,Priority reactivation campaign
16717,5,4,1559.66,756,78,17.329555555555558,3,389.915,189.0,1.3333333333333333,1,0,0.253114311866824,Low Risk,Maintain standard engagement
16718,278,1,623.75,413,41,13.86111111111111,1,623.75,413.0,1.0,0,1,0.7110015173246044,High Risk,Priority reactivation campaign
16719,58,5,1286.43,738,85,9.254892086330935,5,257.286,147.6,1.0,1,0,0.17802492920871746,Low Risk,Maintain standard engagement
16721,171,1,292.47,172,37,7.904594594594595,1,292.47,172.0,1.0,0,1,0.6350725876604901,Medium Risk,Standard retention email
16722,9,10,3656.58,3724,89,21.76535714285714,8,365.658,372.4,1.25,1,0,0.022800715679701003,Low Risk,Maintain standard engagement
16723,17,1,424.15,398,36,10.098809523809523,1,424.15,398.0,1.0,1,0,0.5054241767620369,Medium Risk,Standard retention email
16725,211,7,781.02,294,110,5.172317880794702,3,111.57428571428571,42.0,2.3333333333333335,0,1,0.646979023430081,Medium Risk,Loyalty incentive
16726,105,4,795.19,541,71,7.795980392156864,3,198.7975,135.25,1.3333333333333333,1,0,0.23170241631905913,Low Risk,Maintain standard engagement
16727,273,1,272.82,177,41,5.9308695652173915,1,272.82,177.0,1.0,0,1,0.6287012607586613,Medium Risk,Standard retention email
16728,76,3,550.0,321,113,3.8461538461538463,3,183.33333333333334,107.0,1.0,1,0,0.23259967748584573,Low Risk,Maintain standard engagement
16729,8,17,5363.43,4037,140,12.161972789115646,6,315.4958823529412,237.47058823529412,2.8333333333333335,1,0,0.03522692296729,Low Risk,Maintain standard engagement
16730,144,2,480.94,750,35,12.998378378378378,2,240.47,375.0,1.0,1,0,0.5381081217892983,Medium Risk,Standard retention email
16734,23,2,306.15999999999997,109,27,9.277575757575757,1,153.07999999999998,54.5,2.0,1,0,0.5983327737733708,Medium Risk,Standard retention email
16735,8,4,1994.3,1367,71,18.465740740740742,3,498.575,341.75,1.3333333333333333,1,0,0.24262267255889322,Low Risk,Maintain standard engagement
16738,207,1,3.75,3,1,3.75,1,3.75,3.0,1.0,0,1,0.6396834240455143,Medium Risk,Standard retention email
16739,86,1,323.0,172,13,24.846153846153847,1,323.0,172.0,1.0,0,1,0.6403823108456723,Medium Risk,Standard retention email
16743,22,6,1885.8600000000001,1678,82,11.292574850299403,5,314.31,279.6666666666667,1.2,1,0,0.0889782319785015,Low Risk,Maintain standard engagement
16744,6,3,403.51,244,74,4.159896907216495,3,134.50333333333333,81.33333333333333,1.0,1,0,0.2912104707785685,Low Risk,Maintain standard engagement
16745,7,16,6372.7,5787,144,19.07994011976048,8,398.29375,361.6875,2.0,1,0,0.013694722226148603,Low Risk,Maintain standard engagement
16746,10,12,4421.08,2580,174,13.772834890965731,8,368.42333333333335,215.0,1.5,1,0,0.012264376763421488,Low Risk,Maintain standard engagement
16748,127,3,910.2,492,27,26.77058823529412,3,303.40000000000003,164.0,1.0,1,0,0.34379714145969664,Medium Risk,Loyalty incentive
16750,30,3,416.12,138,44,8.853617021276596,3,138.70666666666668,46.0,1.0,1,0,0.4877155577543551,Medium Risk,Loyalty incentive
16752,282,1,207.5,54,9,23.055555555555557,1,207.5,54.0,1.0,0,1,0.7579476283543374,High Risk,Low-cost win-back email
16754,281,1,2002.4,4280,2,1001.2,1,2002.4,4280.0,1.0,0,1,0.7869884143796776,High Risk,Priority reactivation campaign
16755,23,3,1496.83,1064,133,8.804882352941176,3,498.9433333333333,354.6666666666667,1.0,0,1,0.31422141728782693,Low Risk,Maintain standard engagement
16756,124,1,239.4,106,13,18.415384615384617,1,239.4,106.0,1.0,0,1,0.6975548579082891,High Risk,Low-cost win-back email
16757,228,1,106.83000000000001,81,7,15.261428571428572,1,106.83000000000001,81.0,1.0,0,1,0.7742440733018711,High Risk,Low-cost win-back email
16761,6,1,316.62,341,13,24.355384615384615,1,316.62,341.0,1.0,0,1,0.597269306809599,Medium Risk,Standard retention email
16762,53,1,314.15000000000003,143,13,24.165384615384617,1,314.15000000000003,143.0,1.0,1,0,0.6443593565912299,Medium Risk,Standard retention email
16763,108,1,611.85,319,23,26.60217391304348,1,611.85,319.0,1.0,0,1,0.6506755545807879,Medium Risk,Standard retention email
16764,8,4,782.5500000000001,363,110,3.992602040816327,3,195.63750000000002,90.75,1.3333333333333333,1,0,0.19790623343466004,Low Risk,Maintain standard engagement
16765,203,1,34.0,4,1,34.0,1,34.0,4.0,1.0,0,1,0.8068278246915122,High Risk,Low-cost win-back email
16766,182,2,1145.6,536,17,33.69411764705882,1,572.8,268.0,2.0,0,1,0.6628881039832838,High Risk,Priority reactivation campaign
16767,3,7,4825.5,3925,137,25.66755319148936,7,689.3571428571429,560.7142857142857,1.0,1,0,0.04088048747659038,Low Risk,Maintain standard engagement
16768,13,2,286.49,88,40,6.662558139534884,2,143.245,44.0,1.0,1,0,0.48925865381077815,Medium Risk,Standard retention email
16769,169,1,380.39,83,33,9.50975,1,380.39,83.0,1.0,0,1,0.7123132152153238,High Risk,Low-cost win-back email
16770,145,4,656.48,371,82,6.312307692307693,3,164.12,92.75,1.3333333333333333,1,0,0.21007501707077508,Low Risk,Maintain standard engagement
16771,184,3,1655.95,1052,154,9.408806818181818,3,551.9833333333333,350.6666666666667,1.0,1,0,0.3501406726634498,Medium Risk,Loyalty incentive
16774,25,3,542.2,226,20,16.94375,3,180.73333333333335,75.33333333333333,1.0,1,0,0.4208239216991277,Medium Risk,Loyalty incentive
16775,31,8,1174.55,283,65,11.515196078431373,7,146.81875,35.375,1.1428571428571428,1,0,0.23854147119212002,Low Risk,Maintain standard engagement
16777,166,1,177.25,50,35,4.544871794871795,1,177.25,50.0,1.0,1,0,0.5688762261104882,Medium Risk,Standard retention email
16778,183,1,93.18,66,5,18.636000000000003,1,93.18,66.0,1.0,1,0,0.7620186758936408,High Risk,Low-cost win-back email
16779,16,15,6394.7300000000005,3614,130,27.445193133047212,9,426.31533333333334,240.93333333333334,1.6666666666666667,1,0,0.01538797766458858,Low Risk,Maintain standard engagement
16780,9,2,425.19,271,51,7.0865,2,212.595,135.5,1.0,0,1,0.45950032528808826,Medium Risk,Standard retention email
16781,281,1,311.25,113,17,18.308823529411764,1,311.25,113.0,1.0,0,1,0.73632262311395,High Risk,Low-cost win-back email
16782,47,9,1642.3500000000001,508,89,10.394620253164558,6,182.48333333333335,56.44444444444444,1.5,1,0,0.10672576697262606,Low Risk,Maintain standard engagement
16788,32,2,597.48,311,138,3.854709677419355,2,298.74,155.5,1.0,0,1,0.5001380628790971,Medium Risk,Standard retention email
16791,31,5,800.27,339,111,5.335133333333333,4,160.054,67.8,1.25,1,0,0.1573922833987934,Low Risk,Maintain standard engagement
16792,191,2,110.38000000000001,44,11,9.198333333333334,1,55.190000000000005,22.0,2.0,0,1,0.7753847825452274,High Risk,Low-cost win-back email
16794,17,4,628.5,626,100,4.107843137254902,3,157.125,156.5,1.3333333333333333,1,0,0.22453199996714404,Low Risk,Maintain standard engagement
16795,274,1,414.88,239,64,6.286060606060606,1,414.88,239.0,1.0,0,1,0.6890017988406141,High Risk,Low-cost win-back email
16801,72,4,1619.73,499,72,21.312236842105264,3,404.9325,124.75,1.3333333333333333,0,1,0.29976783579692684,Low Risk,Maintain standard engagement
16804,179,1,118.05,34,19,6.213157894736842,1,118.05,34.0,1.0,1,0,0.699582714594239,High Risk,Low-cost win-back email
16805,83,2,460.59,539,94,4.699897959183673,2,230.295,269.5,1.0,0,1,0.42230139861345706,Medium Risk,Standard retention email
16806,12,4,801.49,378,68,7.781456310679611,4,200.3725,94.5,1.0,0,1,0.2937467728192512,Low Risk,Maintain standard engagement
16807,52,3,1121.59,778,57,16.740149253731342,3,373.8633333333333,259.3333333333333,1.0,0,1,0.32568866642971017,Low Risk,Maintain standard engagement
16808,8,2,288.42,196,21,12.540000000000001,2,144.21,98.0,1.0,0,1,0.44492147120791903,Medium Risk,Standard retention email
16809,45,3,470.69,371,61,5.172417582417582,3,156.89666666666668,123.66666666666667,1.0,1,0,0.3074278477375121,Low Risk,Maintain standard engagement
16810,101,1,309.54,114,15,20.636000000000003,1,309.54,114.0,1.0,0,1,0.6935352525619002,High Risk,Low-cost win-back email
16812,270,1,479.35,81,15,31.956666666666667,1,479.35,81.0,1.0,0,1,0.7608828797061711,High Risk,Low-cost win-back email
16813,6,7,1187.64,1187,200,3.336067415730337,5,169.66285714285715,169.57142857142858,1.4,1,0,0.14773056002845703,Low Risk,Maintain standard engagement
16814,18,16,5206.69,2189,110,19.42794776119403,9,325.418125,136.8125,1.7777777777777777,1,0,0.010991897852312827,Low Risk,Maintain standard engagement
16816,12,4,417.06,274,28,14.895,4,104.265,68.5,1.0,0,1,0.5515558027090021,Medium Risk,Loyalty incentive
16817,95,7,1179.43,574,52,19.65716666666667,5,168.49,82.0,1.4,1,0,0.13566879883547714,Low Risk,Maintain standard engagement
16818,2,9,2528.47,1582,132,17.80612676056338,5,280.94111111111107,175.77777777777777,1.8,1,0,0.07247863077510594,Low Risk,Maintain standard engagement
16820,5,1,497.61,307,26,19.138846153846153,1,497.61,307.0,1.0,0,1,0.6001794419650073,Medium Risk,Standard retention email
16823,136,1,358.38,136,34,9.431052631578947,1,358.38,136.0,1.0,0,1,0.699426964765607,High Risk,Low-cost win-back email
16824,73,1,222.9,134,13,17.146153846153847,1,222.9,134.0,1.0,1,0,0.6128847559464053,Medium Risk,Standard retention email
16825,95,1,318.7,358,11,28.972727272727273,1,318.7,358.0,1.0,1,0,0.627303409412492,Medium Risk,Standard retention email
16828,2,2,128.5,59,8,16.0625,2,64.25,29.5,1.0,0,1,0.6549935319809306,Medium Risk,Standard retention email
16829,66,1,197.22,99,11,17.92909090909091,1,197.22,99.0,1.0,0,1,0.6275460601645342,Medium Risk,Standard retention email
16832,93,3,199.15,33,11,16.595833333333335,2,66.38333333333334,11.0,1.5,0,1,0.695341661093331,High Risk,Low-cost win-back email
16833,169,3,671.29,306,32,20.9778125,2,223.76333333333332,102.0,1.5,1,0,0.4779524355102263,Medium Risk,Loyalty incentive
16834,137,1,413.46,358,24,17.2275,1,413.46,358.0,1.0,0,1,0.721043645445453,High Risk,Low-cost win-back email
16835,37,2,180.85,61,10,18.085,2,90.425,30.5,1.0,0,1,0.7133026034256583,High Risk,Low-cost win-back email
16836,26,1,91.32000000000001,84,2,45.660000000000004,1,91.32000000000001,84.0,1.0,1,0,0.6989464648091414,High Risk,Low-cost win-back email
16837,67,9,1911.74,727,77,21.241555555555557,3,212.41555555555556,80.77777777777777,3.0,1,0,0.13834449255799258,Low Risk,Maintain standard engagement
16838,106,2,588.85,185,24,23.554000000000002,2,294.425,92.5,1.0,0,1,0.5904719881782715,Medium Risk,Standard retention email
16839,19,22,10869.28,5724,97,57.206736842105265,8,494.0581818181818,260.1818181818182,2.75,1,0,0.025820644846653754,Low Risk,Maintain standard engagement
16841,46,5,1561.06,1878,89,15.768282828282828,4,312.212,375.6,1.25,1,0,0.10670508980461349,Low Risk,Maintain standard engagement
16842,10,3,1264.19,693,45,20.066507936507936,3,421.3966666666667,231.0,1.0,0,1,0.42723681314517836,Medium Risk,Loyalty incentive
16843,3,13,8809.24,9034,188,27.615172413793104,7,677.6338461538461,694.9230769230769,1.8571428571428572,1,0,0.021469805232248246,Low Risk,Maintain standard engagement
16849,96,1,124.57,33,8,15.57125,1,124.57,33.0,1.0,0,1,0.6808604264430368,High Risk,Low-cost win-back email
16850,243,1,332.41,249,19,17.495263157894737,1,332.41,249.0,1.0,0,1,0.712373711430723,High Risk,Low-cost win-back email
16852,85,1,113.06,51,7,16.15142857142857,1,113.06,51.0,1.0,1,0,0.6537155818335774,Medium Risk,Standard retention email
16858,278,1,375.69000000000005,91,9,37.569,1,375.69000000000005,91.0,1.0,0,1,0.7923955518747862,High Risk,Low-cost win-back email
16859,54,2,747.81,827,50,14.380961538461538,2,373.905,413.5,1.0,0,1,0.4472035991278377,Medium Risk,Standard retention email
