customer_id,first_purchase,last_purchase,total_orders,total_items,total_revenue,avg_line_revenue,unique_products,active_months,country,recency_days,customer_lifetime_days,orders_per_active_month,revenue_per_order,items_per_order
16689,2011-09-18 13:29:00,2011-09-25 11:39:00,2,330,422.59999999999997,32.5076923076923,12,1,United Kingdom,76,7,2.0,211.29999999999998,165.0
16690,2011-05-22 10:53:00,2011-09-28 15:02:00,2,138,225.57999999999998,18.798333333333332,10,2,United Kingdom,72,130,1.0,112.78999999999999,69.0
16692,2011-02-23 15:41:00,2011-03-28 14:46:00,2,152,1276.0,425.3333333333333,2,2,United Kingdom,256,33,1.0,638.0,76.0
16693,2011-03-13 11:06:00,2011-10-02 11:10:00,2,204,482.01,8.0335,58,2,United Kingdom,69,204,1.0,241.005,102.0
16696,2011-04-05 15:20:00,2011-07-27 14:23:00,4,146,657.9000000000001,65.79,7,3,United Kingdom,135,113,1.3333333333333333,164.47500000000002,36.5
16697,2011-04-12 17:12:00,2011-04-12 17:12:00,1,27,112.75,5.369047619047619,20,1,United Kingdom,241,1,1.0,112.75,27.0
16698,2011-03-31 13:33:00,2011-04-27 10:52:00,2,840,1998.0,399.6,4,2,United Kingdom,227,27,1.0,999.0,420.0
16700,2010-12-08 16:34:00,2011-12-01 11:00:00,13,4024,5076.55,16.482305194805196,159,12,United Kingdom,9,358,1.0833333333333333,390.50384615384615,309.53846153846155
16701,2010-12-13 11:51:00,2011-12-01 11:10:00,13,6393,5398.3,37.488194444444446,99,10,United Kingdom,9,353,1.3,415.25384615384615,491.7692307692308
16705,2010-12-16 10:51:00,2011-12-09 12:08:00,20,5476,14034.99,51.98144444444444,133,9,United Kingdom,1,359,2.2222222222222223,701.7495,273.8
16706,2011-08-17 15:53:00,2011-11-02 13:50:00,3,249,531.35,4.319918699186992,108,3,United Kingdom,37,77,1.0,177.11666666666667,83.0
16708,2011-10-25 12:20:00,2011-10-25 12:20:00,1,285,656.63,24.31962962962963,27,1,United Kingdom,46,1,1.0,656.63,285.0
16709,2011-03-03 10:55:00,2011-09-16 10:56:00,5,851,3029.87,38.35278481012658,64,4,United Kingdom,85,198,1.25,605.9739999999999,170.2
16710,2010-12-06 13:13:00,2011-11-20 14:50:00,10,1836,2483.04,6.1767164179104475,268,6,United Kingdom,19,350,1.6666666666666667,248.304,183.6
16711,2010-12-17 12:43:00,2011-12-06 16:32:00,5,833,1651.03,75.04681818181818,18,5,United Kingdom,3,355,1.0,330.206,166.6
16712,2011-03-08 15:07:00,2011-11-30 13:48:00,11,1749,3645.43,8.155324384787471,259,6,United Kingdom,9,267,1.8333333333333333,331.40272727272725,159.0
16713,2010-12-08 13:01:00,2011-11-21 12:36:00,15,4276,6923.13,11.094759615384616,338,10,United Kingdom,19,348,1.5,461.54200000000003,285.06666666666666
16714,2011-01-26 13:40:00,2011-05-05 11:09:00,3,610,1161.53,12.489569892473117,77,2,United Kingdom,219,99,1.5,387.1766666666667,203.33333333333334
16715,2011-09-22 18:15:00,2011-09-22 18:15:00,1,642,301.71999999999997,15.879999999999999,19,1,United Kingdom,78,1,1.0,301.71999999999997,642.0
16716,2011-02-01 15:35:00,2011-03-18 10:03:00,2,120,901.2,450.6,1,2,United Kingdom,267,45,1.0,450.6,60.0
16717,2010-12-08 16:48:00,2011-11-16 12:16:00,6,1866,3858.38,19.38884422110553,176,4,United Kingdom,24,343,1.5,643.0633333333334,311.0
16718,2010-12-05 13:03:00,2010-12-05 13:03:00,1,413,623.75,13.86111111111111,41,1,United Kingdom,369,1,1.0,623.75,413.0
16719,2010-12-06 12:06:00,2011-11-25 09:27:00,7,1204,1790.42,8.907562189054726,107,7,United Kingdom,15,354,1.0,255.77428571428572,172.0
16720,2011-11-13 16:22:00,2011-11-13 16:22:00,1,182,155.24,5.74962962962963,25,1,United Kingdom,26,1,1.0,155.24,182.0
16721,2011-03-22 16:08:00,2011-03-22 16:08:00,1,172,292.47,7.904594594594595,37,1,United Kingdom,262,1,1.0,292.47,172.0
16722,2010-12-06 12:59:00,2011-11-22 13:28:00,13,5001,4730.81,21.025822222222224,96,10,United Kingdom,17,352,1.3,363.90846153846155,384.6923076923077
16723,2011-08-24 11:31:00,2011-09-09 13:01:00,2,399,589.15,13.701162790697675,37,2,United Kingdom,91,17,1.0,294.575,199.5
16725,2010-12-03 16:02:00,2011-02-10 16:52:00,7,294,781.02,5.172317880794702,110,3,United Kingdom,302,70,2.3333333333333335,111.57428571428571,42.0
16726,2010-12-13 13:28:00,2011-11-13 14:53:00,5,977,1382.02,7.470378378378379,121,4,United Kingdom,26,336,1.25,276.404,195.4
16727,2010-12-10 13:48:00,2010-12-10 13:48:00,1,177,272.82,5.9308695652173915,41,1,United Kingdom,364,1,1.0,272.82,177.0
16728,2011-03-20 13:28:00,2011-10-24 14:36:00,4,677,1054.67,3.9207063197026026,218,4,United Kingdom,46,219,1.0,263.6675,169.25
16729,2011-04-12 14:22:00,2011-11-01 14:29:00,21,5783,7239.92,10.969575757575758,234,8,United Kingdom,38,204,2.625,344.7580952380952,275.3809523809524
16730,2011-01-24 14:01:00,2011-10-18 14:11:00,3,994,743.11,9.062317073170732,75,3,United Kingdom,52,268,1.0,247.70333333333335,331.3333333333333
16732,2011-11-08 09:54:00,2011-11-08 09:54:00,1,317,603.75,21.5625,28,1,United Kingdom,32,1,1.0,603.75,317.0
16734,2011-08-17 15:00:00,2011-10-18 13:44:00,3,346,650.51,12.27377358490566,44,2,United Kingdom,52,62,1.5,216.83666666666667,115.33333333333333
16735,2011-01-09 12:53:00,2011-09-22 11:49:00,5,1573,2300.56,18.40448,88,3,United Kingdom,79,256,1.6666666666666667,460.11199999999997,314.6
16737,2011-10-17 13:03:00,2011-10-17 13:03:00,1,288,417.59999999999997,417.59999999999997,1,1,United Kingdom,53,1,1.0,417.59999999999997,288.0
16738,2011-02-15 09:46:00,2011-02-15 09:46:00,1,3,3.75,3.75,1,1,United Kingdom,298,1,1.0,3.75,3.0
16739,2011-06-16 09:17:00,2011-06-16 09:17:00,1,172,323.0,24.846153846153847,13,1,United Kingdom,177,1,1.0,323.0,172.0
16742,2011-10-24 12:02:00,2011-10-24 12:02:00,1,1,464.9,464.9,1,1,United Kingdom,47,1,1.0,464.9,1.0
16743,2010-12-16 12:15:00,2011-11-10 13:13:00,7,2047,2238.09,11.717748691099477,89,6,United Kingdom,29,330,1.1666666666666667,319.7271428571429,292.42857142857144
16744,2011-06-19 15:13:00,2011-11-28 13:06:00,7,805,1304.76,5.391570247933884,198,5,United Kingdom,11,162,1.4,186.3942857142857,115.0
16745,2011-02-01 11:31:00,2011-09-14 11:58:00,17,6735,7194.3,20.152100840336136,148,8,United Kingdom,87,226,2.125,423.1941176470588,396.1764705882353
16746,2010-12-16 11:43:00,2011-12-05 12:33:00,18,4665,6697.66,14.91683741648107,234,11,United Kingdom,5,355,1.6363636363636365,372.09222222222223,259.1666666666667
16747,2011-10-03 10:18:00,2011-11-02 11:37:00,2,583,836.06,19.906190476190474,34,2,United Kingdom,38,31,1.0,418.03,291.5
16748,2011-01-09 13:50:00,2011-11-22 10:17:00,5,880,1515.9,21.969565217391306,42,4,United Kingdom,18,317,1.25,303.18,176.0
16750,2011-04-21 16:53:00,2011-10-26 12:48:00,5,214,623.93,6.567684210526315,74,5,United Kingdom,45,188,1.0,124.78599999999999,42.8
16751,2011-11-09 10:48:00,2011-11-09 10:48:00,1,1031,1764.72,70.5888,24,1,United Kingdom,31,1,1.0,1764.72,1031.0
16752,2010-12-02 12:18:00,2010-12-02 12:18:00,1,54,207.5,23.055555555555557,9,1,United Kingdom,373,1,1.0,207.5,54.0
16753,2011-10-12 13:14:00,2011-10-12 13:14:00,1,189,223.92000000000002,6.5858823529411765,34,1,United Kingdom,58,1,1.0,223.92000000000002,189.0
16754,2010-12-02 17:38:00,2010-12-02 17:38:00,1,4280,2002.4,1001.2,2,1,United Kingdom,372,1,1.0,2002.4,4280.0
16755,2011-01-28 10:47:00,2011-08-17 13:21:00,3,1064,1496.83,8.804882352941176,133,3,United Kingdom,114,202,1.0,498.9433333333333,354.6666666666667
16756,2011-05-09 09:33:00,2011-05-09 09:33:00,1,106,239.4,18.415384615384617,13,1,United Kingdom,215,1,1.0,239.4,106.0
16757,2011-01-25 11:59:00,2011-01-25 11:59:00,1,81,106.83000000000001,15.261428571428572,7,1,United Kingdom,319,1,1.0,106.83000000000001,81.0
16758,2011-10-05 14:47:00,2011-10-05 14:47:00,1,203,369.34000000000003,16.78818181818182,22,1,United Kingdom,65,1,1.0,369.34000000000003,203.0
16759,2011-11-09 09:06:00,2011-12-02 12:42:00,3,609,789.79,18.804523809523808,40,2,United Kingdom,8,24,1.5,263.2633333333333,203.0
16761,2011-09-04 11:15:00,2011-09-04 11:15:00,1,341,316.62,24.355384615384615,13,1,United Kingdom,97,1,1.0,316.62,341.0
16762,2011-07-18 12:52:00,2011-11-20 11:43:00,3,618,1501.38,16.869438202247192,51,3,United Kingdom,20,125,1.0,500.46000000000004,206.0
16763,2011-05-25 11:52:00,2011-05-25 11:52:00,1,319,611.85,26.60217391304348,23,1,United Kingdom,199,1,1.0,611.85,319.0
16764,2011-07-19 17:17:00,2011-12-06 11:41:00,13,1259,2799.25,3.9649433427762037,209,6,United Kingdom,4,140,2.1666666666666665,215.32692307692307,96.84615384615384
16765,2011-02-18 15:41:00,2011-02-18 15:41:00,1,4,34.0,34.0,1,1,United Kingdom,294,1,1.0,34.0,4.0
16766,2011-03-11 13:34:00,2011-03-11 15:22:00,2,536,1145.6,33.69411764705882,17,1,United Kingdom,273,1,2.0,572.8,268.0
16767,2011-01-27 13:38:00,2011-11-09 09:42:00,11,4435,5580.6,25.13783783783784,148,8,United Kingdom,31,286,1.375,507.32727272727277,403.1818181818182
16768,2011-03-13 10:25:00,2011-10-23 10:38:00,3,196,478.09000000000003,8.85351851851852,47,3,United Kingdom,48,225,1.0,159.36333333333334,65.33333333333333
16769,2011-03-24 13:41:00,2011-03-24 13:41:00,1,83,380.39,9.50975,33,1,United Kingdom,260,1,1.0,380.39,83.0
16770,2010-12-02 15:49:00,2011-10-13 12:21:00,5,464,770.1,5.311034482758621,116,4,United Kingdom,58,315,1.25,154.02,92.8
16771,2011-01-05 13:57:00,2011-11-06 13:28:00,5,1489,2246.81,8.811019607843138,200,5,United Kingdom,33,305,1.0,449.36199999999997,297.8
16773,2011-10-13 14:37:00,2011-10-13 14:37:00,1,171,171.59,6.599615384615385,23,1,United Kingdom,57,1,1.0,171.59,171.0
16774,2011-06-14 12:45:00,2011-10-03 12:41:00,4,322,661.52,13.781666666666666,36,4,United Kingdom,68,111,1.0,165.38,80.5
16775,2010-12-07 15:15:00,2011-11-29 15:22:00,11,440,1695.66,10.732025316455697,84,10,United Kingdom,10,358,1.1,154.1509090909091,40.0
16776,2011-10-10 13:04:00,2011-10-10 13:04:00,1,262,388.28,5.1089473684210525,61,1,United Kingdom,60,1,1.0,388.28,262.0
16777,2011-03-27 14:34:00,2011-09-20 13:41:00,2,64,226.35,4.527,45,2,United Kingdom,80,177,1.0,113.175,32.0
16778,2011-03-10 15:21:00,2011-09-26 13:48:00,2,194,245.94,15.37125,16,2,United Kingdom,74,200,1.0,122.97,97.0
16779,2010-12-08 09:56:00,2011-12-07 14:54:00,22,5325,10629.720000000001,31.921081081081084,161,12,United Kingdom,2,365,1.8333333333333333,483.169090909091,242.04545454545453
16780,2011-03-25 17:34:00,2011-08-31 16:09:00,2,271,425.19,7.0865,51,2,United Kingdom,100,159,1.0,212.595,135.5
16781,2010-12-02 14:26:00,2010-12-02 14:26:00,1,113,311.25,18.308823529411764,17,1,United Kingdom,372,1,1.0,311.25,113.0
16782,2010-12-09 11:28:00,2011-11-29 13:20:00,13,712,2279.9,11.999473684210527,103,8,United Kingdom,10,356,1.625,175.37692307692308,54.76923076923077
16784,2011-11-20 12:20:00,2011-11-20 12:20:00,1,24,107.6,35.86666666666667,3,1,United Kingdom,20,1,1.0,107.6,24.0
16788,2011-03-30 13:05:00,2011-08-08 14:53:00,2,311,597.48,3.854709677419355,138,2,United Kingdom,123,132,1.0,298.74,155.5
16789,2011-12-01 15:12:00,2011-12-01 15:12:00,1,32,80.8,16.16,5,1,United Kingdom,8,1,1.0,80.8,32.0
16790,2011-11-02 11:23:00,2011-12-06 11:53:00,6,898,1545.6200000000001,16.61956989247312,88,2,United Kingdom,4,35,3.0,257.60333333333335,149.66666666666666
16791,2011-01-11 15:42:00,2011-11-10 19:12:00,7,763,1721.78,5.3805625,218,6,United Kingdom,29,304,1.1666666666666667,245.96857142857144,109.0
16792,2011-03-02 14:39:00,2011-03-02 14:41:00,2,44,110.38000000000001,9.198333333333334,11,1,United Kingdom,282,1,2.0,55.190000000000005,22.0
16793,2011-10-13 15:08:00,2011-10-13 15:08:00,1,146,243.84,15.24,16,1,United Kingdom,57,1,1.0,243.84,146.0
16794,2011-06-12 14:15:00,2011-12-08 17:54:00,10,937,1222.71,4.290210526315789,142,7,United Kingdom,1,180,1.4285714285714286,122.271,93.7
16795,2010-12-09 14:08:00,2010-12-09 14:08:00,1,239,414.88,6.286060606060606,64,1,United Kingdom,365,1,1.0,414.88,239.0
16796,2011-09-11 14:01:00,2011-09-11 14:01:00,1,186,305.62,16.97888888888889,18,1,United Kingdom,89,1,1.0,305.62,186.0
16800,2011-11-28 14:06:00,2011-11-28 14:06:00,1,540,1201.49,7.326158536585366,148,1,United Kingdom,11,1,1.0,1201.49,540.0
16801,2011-03-11 13:56:00,2011-06-29 15:33:00,4,499,1619.73,21.312236842105264,72,3,United Kingdom,163,111,1.3333333333333333,404.9325,124.75
16803,2011-10-05 14:28:00,2011-10-05 14:28:00,1,245,332.3,13.845833333333333,24,1,United Kingdom,65,1,1.0,332.3,245.0
16804,2011-03-14 15:48:00,2011-11-16 16:43:00,3,246,536.99,8.949833333333334,59,2,United Kingdom,23,248,1.5,178.99666666666667,82.0
16805,2010-12-14 13:35:00,2011-06-19 11:23:00,2,539,460.59,4.699897959183673,94,2,United Kingdom,174,187,1.0,230.295,269.5
16806,2011-04-14 19:59:00,2011-08-28 15:27:00,4,378,801.49,7.781456310679611,68,4,United Kingdom,103,136,1.0,200.3725,94.5
16807,2011-03-14 09:46:00,2011-07-20 12:00:00,3,778,1121.59,16.740149253731342,57,3,United Kingdom,143,129,1.0,373.8633333333333,259.3333333333333
16808,2011-03-10 19:05:00,2011-09-01 19:34:00,2,196,288.42,12.540000000000001,21,2,United Kingdom,99,176,1.0,144.21,98.0
16809,2011-03-22 15:20:00,2011-11-16 15:45:00,5,652,914.69,6.138859060402685,79,5,United Kingdom,23,240,1.0,182.93800000000002,130.4
16810,2011-05-31 15:32:00,2011-05-31 15:32:00,1,114,309.54,20.636000000000003,15,1,United Kingdom,192,1,1.0,309.54,114.0
16811,2011-11-22 17:19:00,2011-12-05 11:39:00,2,477,547.07,19.538214285714286,26,2,United Kingdom,5,13,1.0,273.535,238.5
16812,2010-12-14 12:35:00,2010-12-14 12:35:00,1,81,479.35,31.956666666666667,15,1,United Kingdom,361,1,1.0,479.35,81.0
16813,2011-05-19 13:28:00,2011-12-01 14:03:00,10,1525,1692.98,3.7705567928730512,248,7,United Kingdom,8,197,1.4285714285714286,169.298,152.5
16814,2010-12-05 11:45:00,2011-11-25 13:27:00,21,2769,6509.1,20.089814814814815,122,12,United Kingdom,14,356,1.75,309.95714285714286,131.85714285714286
16816,2010-12-16 17:01:00,2011-08-28 14:16:00,4,274,417.06,14.895,28,4,United Kingdom,103,255,1.0,104.265,68.5
16817,2010-12-06 14:19:00,2011-12-07 11:03:00,9,822,1604.75,18.65988372093023,73,7,United Kingdom,3,366,1.2857142857142858,178.30555555555554,91.33333333333333
16818,2011-05-18 11:42:00,2011-11-29 10:41:00,11,2164,3349.57,17.81686170212766,172,6,United Kingdom,11,195,1.8333333333333333,304.50636363636363,196.72727272727272
16820,2011-09-05 12:06:00,2011-09-05 12:06:00,1,307,497.61,19.138846153846153,26,1,United Kingdom,96,1,1.0,497.61,307.0
16823,2011-04-26 15:00:00,2011-04-26 15:00:00,1,136,358.38,9.431052631578947,34,1,United Kingdom,227,1,1.0,358.38,136.0
16824,2011-06-28 13:36:00,2011-11-24 12:38:00,2,236,460.64,17.716923076923077,23,2,United Kingdom,16,149,1.0,230.32,118.0
16825,2011-06-07 09:44:00,2011-11-01 11:51:00,2,566,775.1800000000001,27.685000000000002,27,2,United Kingdom,39,148,1.0,387.59000000000003,283.0
16826,2011-10-19 14:05:00,2011-10-19 14:05:00,1,158,341.7,15.531818181818181,22,1,United Kingdom,51,1,1.0,341.7,158.0
16828,2011-08-19 13:24:00,2011-09-07 15:10:00,2,59,128.5,16.0625,8,2,United Kingdom,93,20,1.0,64.25,29.5
16829,2011-07-06 10:48:00,2011-07-06 10:48:00,1,99,197.22,17.92909090909091,11,1,United Kingdom,157,1,1.0,197.22,99.0
16830,2011-11-01 11:35:00,2011-11-01 11:35:00,1,264,325.91,14.170000000000002,23,1,United Kingdom,39,1,1.0,325.91,264.0
16832,2011-05-06 14:12:00,2011-06-08 15:36:00,3,33,199.15,16.595833333333335,11,2,United Kingdom,184,34,1.5,66.38333333333334,11.0
16833,2011-01-09 13:02:00,2011-12-08 14:39:00,4,440,1106.53,23.5431914893617,46,3,United Kingdom,1,334,1.3333333333333333,276.6325,110.0
16834,2011-04-26 09:37:00,2011-04-26 09:37:00,1,358,413.46,17.2275,24,1,United Kingdom,228,1,1.0,413.46,358.0
16835,2010-12-01 17:15:00,2011-08-03 13:50:00,2,61,180.85,18.085,10,2,United Kingdom,128,245,1.0,90.425,30.5
16836,2011-08-15 12:38:00,2011-10-31 10:05:00,2,165,251.87,22.89727272727273,11,2,United Kingdom,40,77,1.0,125.935,82.5
16837,2011-04-08 08:48:00,2011-11-08 14:27:00,11,1563,3170.98,19.218060606060607,123,5,United Kingdom,31,215,2.2,288.2709090909091,142.0909090909091
16838,2011-02-24 15:01:00,2011-05-26 13:13:00,2,185,588.85,23.554000000000002,24,2,United Kingdom,197,91,1.0,294.425,92.5
16839,2010-12-05 11:15:00,2011-12-01 09:03:00,34,8975,16594.35,62.38477443609022,114,12,United Kingdom,9,361,2.8333333333333335,488.06911764705876,263.97058823529414
16841,2011-02-25 12:40:00,2011-11-03 11:51:00,6,2250,1869.82,16.119137931034484,101,5,United Kingdom,37,251,1.2,311.63666666666666,375.0
16842,2011-02-10 14:51:00,2011-08-31 10:42:00,3,693,1264.19,20.066507936507936,45,3,United Kingdom,101,202,1.0,421.3966666666667,231.0
16843,2011-01-16 16:10:00,2011-10-28 09:06:00,16,10159,10196.57,26.97505291005291,226,8,United Kingdom,43,285,2.0,637.285625,634.9375
16846,2011-10-20 13:55:00,2011-10-20 13:55:00,1,135,214.32,19.483636363636364,11,1,United Kingdom,50,1,1.0,214.32,135.0
16847,2011-10-27 13:29:00,2011-10-27 13:29:00,1,78,193.44,16.12,12,1,United Kingdom,43,1,1.0,193.44,78.0
16848,2011-10-18 08:42:00,2011-10-18 08:42:00,1,182,281.42,20.101428571428574,14,1,United Kingdom,53,1,1.0,281.42,182.0
16849,2011-06-06 09:16:00,2011-06-06 09:16:00,1,33,124.57,15.57125,8,1,United Kingdom,187,1,1.0,124.57,33.0
16850,2011-01-10 11:09:00,2011-01-10 11:09:00,1,249,332.41,17.495263157894737,19,1,United Kingdom,334,1,1.0,332.41,249.0
16851,2011-10-19 09:48:00,2011-12-05 13:32:00,3,271,342.45,17.1225,17,2,United Kingdom,4,48,1.5,114.14999999999999,90.33333333333333
16852,2011-06-16 15:49:00,2011-11-29 13:22:00,2,56,144.91000000000003,16.101111111111113,9,2,United Kingdom,10,166,1.0,72.45500000000001,28.0
16855,2011-10-27 16:31:00,2011-11-16 12:03:00,2,164,328.4,17.28421052631579,19,2,United Kingdom,24,20,1.0,164.2,82.0
16856,2011-11-25 08:59:00,2011-11-25 08:59:00,1,12,35.400000000000006,17.700000000000003,2,1,United Kingdom,15,1,1.0,35.400000000000006,12.0
16858,2010-12-06 09:52:00,2010-12-06 09:52:00,1,91,375.69000000000005,37.569,9,1,United Kingdom,369,1,1.0,375.69000000000005,91.0
16859,2011-03-23 13:39:00,2011-07-18 12:19:00,2,827,747.81,14.380961538461538,50,2,United Kingdom,145,117,1.0,373.905,413.5
16861,2011-07-04 15:38:00,2011-10-11 09:05:00,2,140,173.76,28.959999999999997,6,2,United Kingdom,60,99,1.0,86.88,70.0
16863,2010-12-08 08:58:00,2011-11-08 15:26:00,2,409,502.8,19.338461538461537,25,2,United Kingdom,31,336,1.0,251.4,204.5
16866,2011-07-01 12:34:00,2011-07-22 10:06:00,3,60,207.73999999999998,18.885454545454543,10,1,United Kingdom,141,21,3.0,69.24666666666666,20.0
16869,2011-06-17 13:01:00,2011-11-17 12:02:00,4,585,825.42,6.44859375,113,3,United Kingdom,23,153,1.3333333333333333,206.355,146.25
16871,2011-03-14 10:31:00,2011-11-17 19:27:00,6,1253,2812.34,20.528029197080293,131,4,United Kingdom,22,249,1.5,468.72333333333336,208.83333333333334
16872,2011-06-08 14:32:00,2011-09-23 16:05:00,3,600,680.02,97.14571428571428,5,3,United Kingdom,77,108,1.0,226.67333333333332,200.0
16873,2010-12-10 15:45:00,2011-12-05 12:05:00,6,3840,7123.62,25.53268817204301,179,6,United Kingdom,5,360,1.0,1187.27,640.0
16875,2011-01-04 10:37:00,2011-10-03 13:39:00,5,1069,2095.53,18.710089285714286,93,4,United Kingdom,67,273,1.25,419.10600000000005,213.8
16877,2011-05-15 16:13:00,2011-11-27 13:47:00,6,463,853.72,5.369308176100629,111,4,United Kingdom,12,196,1.5,142.28666666666666,77.16666666666667
16878,2011-09-16 17:39:00,2011-09-16 17:39:00,1,12,13.3,4.433333333333334,3,1,United Kingdom,84,1,1.0,13.3,12.0
16880,2011-06-03 16:45:00,2011-11-09 11:33:00,7,753,1519.08,8.534157303370787,121,5,United Kingdom,31,159,1.4,217.01142857142855,107.57142857142857
16881,2011-10-04 10:33:00,2011-10-04 10:33:00,1,600,432.0,432.0,1,1,United Kingdom,67,1,1.0,432.0,600.0
16882,2011-01-26 17:43:00,2011-10-04 10:42:00,3,424,705.12,18.080000000000002,39,3,United Kingdom,67,251,1.0,235.04,141.33333333333334
16883,2010-12-03 10:33:00,2011-06-05 12:51:00,2,104,276.73,7.282368421052632,33,2,United Kingdom,187,185,1.0,138.365,52.0
16884,2011-11-02 10:16:00,2011-11-02 11:52:00,2,320,429.84000000000003,16.532307692307693,26,1,United Kingdom,38,1,2.0,214.92000000000002,160.0
16885,2010-12-17 17:23:00,2011-11-24 13:40:00,3,184,471.51,4.668415841584158,82,3,United Kingdom,15,342,1.0,157.17,61.333333333333336
16887,2011-11-04 14:07:00,2011-11-04 14:07:00,1,157,194.88,5.2670270270270265,35,1,United Kingdom,35,1,1.0,194.88,157.0
16889,2011-01-07 10:47:00,2011-05-29 11:05:00,3,925,1578.67,11.693851851851852,112,3,United Kingdom,195,143,1.0,526.2233333333334,308.3333333333333
16891,2010-12-03 11:35:00,2011-12-08 11:15:00,5,283,809.7,3.9886699507389163,166,5,United Kingdom,2,370,1.0,161.94,56.6
16892,2011-06-09 11:35:00,2011-12-08 13:18:00,5,239,525.54,5.308484848484848,87,3,United Kingdom,1,183,1.6666666666666667,105.10799999999999,47.8
16893,2010-12-08 12:06:00,2010-12-08 12:06:00,1,62,145.93,3.242888888888889,44,1,United Kingdom,367,1,1.0,145.93,62.0
16895,2011-10-06 12:15:00,2011-10-06 12:15:00,1,102,219.14,3.175942028985507,57,1,United Kingdom,65,1,1.0,219.14,102.0
16897,2011-01-30 11:52:00,2011-02-13 15:02:00,2,73,289.78,7.831891891891891,37,2,United Kingdom,299,15,1.0,144.89,36.5
16898,2010-12-06 12:23:00,2011-11-13 15:44:00,3,419,508.81,3.1408024691358025,150,3,United Kingdom,26,343,1.0,169.60333333333332,139.66666666666666
16899,2010-12-14 13:11:00,2011-12-02 12:03:00,6,522,1281.56,10.25248,80,6,United Kingdom,8,353,1.0,213.59333333333333,87.0
16900,2011-10-07 13:17:00,2011-11-23 10:32:00,3,833,887.11,11.229240506329115,78,2,United Kingdom,17,47,1.5,295.7033333333333,277.6666666666667
16902,2011-08-15 14:17:00,2011-08-15 14:17:00,1,629,1706.88,38.79272727272728,43,1,United Kingdom,116,1,1.0,1706.88,629.0
16903,2011-11-10 15:32:00,2011-11-10 15:32:00,1,262,373.24,6.220666666666667,50,1,United Kingdom,29,1,1.0,373.24,262.0
16904,2010-12-07 13:29:00,2011-12-05 13:10:00,16,2034,3754.27,5.287704225352113,387,11,United Kingdom,4,363,1.4545454545454546,234.641875,127.125
16905,2010-12-03 10:43:00,2011-12-04 14:01:00,7,1408,3102.43,14.915528846153846,117,6,United Kingdom,5,367,1.1666666666666667,443.2042857142857,201.14285714285714
16906,2011-04-05 12:30:00,2011-09-19 11:49:00,4,281,579.77,6.234086021505376,74,4,United Kingdom,82,167,1.0,144.9425,70.25
16907,2010-12-09 16:52:00,2011-11-10 18:04:00,5,298,981.65,6.500993377483444,89,5,United Kingdom,29,337,1.0,196.32999999999998,59.6
16909,2011-09-28 16:45:00,2011-09-28 16:45:00,1,436,379.14,21.063333333333333,18,1,United Kingdom,72,1,1.0,379.14,436.0
16910,2011-09-09 14:14:00,2011-12-05 12:51:00,8,886,1510.06,2.7606215722120657,318,4,United Kingdom,4,87,2.0,188.7575,110.75
16912,2011-01-20 15:42:00,2011-11-11 12:18:00,11,1029,2575.38,25.49881188118812,88,6,United Kingdom,29,295,1.8333333333333333,234.12545454545455,93.54545454545455
16913,2011-02-22 12:56:00,2011-02-22 12:56:00,1,82,113.44,14.18,8,1,United Kingdom,290,1,1.0,113.44,82.0
16914,2011-11-03 15:27:00,2011-11-03 15:27:00,1,121,208.46,5.4857894736842105,25,1,United Kingdom,36,1,1.0,208.46,121.0
16915,2011-03-01 09:52:00,2011-11-30 16:39:00,6,132,621.6800000000001,10.906666666666668,46,6,United Kingdom,9,275,1.0,103.61333333333334,22.0
16916,2010-12-02 13:14:00,2011-11-16 12:08:00,2,440,576.26,4.029790209790209,129,2,United Kingdom,24,349,1.0,288.13,220.0
16917,2011-03-08 11:55:00,2011-03-08 11:55:00,1,232,391.52,43.50222222222222,9,1,United Kingdom,277,1,1.0,391.52,232.0
16918,2011-01-26 17:37:00,2011-10-21 12:50:00,6,721,1068.82,8.35015625,97,4,United Kingdom,50,268,1.5,178.13666666666666,120.16666666666667
16919,2010-12-06 12:52:00,2011-07-06 13:35:00,11,1413,2596.45,7.940214067278287,141,5,United Kingdom,156,213,2.2,236.04090909090908,128.45454545454547
16921,2011-10-09 16:22:00,2011-10-09 16:22:00,1,171,169.79,2.829833333333333,50,1,United Kingdom,61,1,1.0,169.79,171.0
16923,2010-12-12 11:06:00,2011-11-27 13:00:00,19,3417,7247.61,10.785133928571428,313,10,United Kingdom,12,351,1.9,381.4531578947368,179.8421052631579
16924,2011-09-16 12:54:00,2011-11-18 12:53:00,3,493,846.75,10.201807228915662,69,3,United Kingdom,21,63,1.0,282.25,164.33333333333334
16926,2010-12-03 13:42:00,2010-12-03 13:42:00,1,35,230.25,16.446428571428573,14,1,United Kingdom,371,1,1.0,230.25,35.0
16927,2010-12-13 11:57:00,2011-08-16 11:10:00,3,993,543.05,90.50833333333333,5,3,United Kingdom,116,246,1.0,181.01666666666665,331.0
16928,2010-12-01 15:21:00,2011-09-20 15:10:00,17,2114,2847.6,13.62488038277512,69,9,United Kingdom,80,293,1.8888888888888888,167.50588235294117,124.3529411764706
16929,2011-07-07 12:39:00,2011-12-06 08:37:00,7,929,1295.39,16.823246753246753,51,5,United Kingdom,4,152,1.4,185.0557142857143,132.71428571428572
